Processed MC Number 1552588 | Start: 2024-08-17 15:41:43.325318 | End: 2024-08-17 15:41:47.806010 | Duration: 4.480692 seconds | Data: Record Inactive
Processed MC Number 1552589 | Start: 2024-08-17 15:41:47.806386 | End: 2024-08-17 15:41:52.894957 | Duration: 5.088571 seconds | Data: Record Not Found
Processed MC Number 1552590 | Start: 2024-08-17 15:41:52.895496 | End: 2024-08-17 15:41:57.860220 | Duration: 4.964724 seconds | Data: Record Not Found
Processed MC Number 1552591 | Start: 2024-08-17 15:41:57.860331 | End: 2024-08-17 15:42:09.445003 | Duration: 11.584672 seconds | Data: Record Active
Processed MC Number 1552592 | Start: 2024-08-17 15:42:09.445222 | End: 2024-08-17 15:42:14.139648 | Duration: 4.694426 seconds | Data: Record Not Found
Processed MC Number 1552593 | Start: 2024-08-17 15:42:14.139746 | End: 2024-08-17 15:42:19.042641 | Duration: 4.902895 seconds | Data: Record Inactive
Processed MC Number 1552594 | Start: 2024-08-17 15:42:19.043125 | End: 2024-08-17 15:42:23.827377 | Duration: 4.784252 seconds | Data: Record Inactive
Processed MC Number 1552595 | Start: 2024-08-17 15:42:23.827460 | End: 2024-08-17 15:42:29.955760 | Duration: 6.1283 seconds | Data: Record Not Found
Processed MC Number 1552596 | Start: 2024-08-17 15:42:29.956007 | End: 2024-08-17 15:42:58.661797 | Duration: 28.70579 seconds | Data: Record Active
Processed MC Number 1552597 | Start: 2024-08-17 15:42:58.662531 | End: 2024-08-17 15:43:04.034744 | Duration: 5.372213 seconds | Data: Record Not Found
Processed MC Number 1552598 | Start: 2024-08-17 15:43:04.035008 | End: 2024-08-17 15:43:15.659360 | Duration: 11.624352 seconds | Data: Record Active
Processed MC Number 1552599 | Start: 2024-08-17 15:43:15.659638 | End: 2024-08-17 15:43:27.046226 | Duration: 11.386588 seconds | Data: Record Active
Processed MC Number 1552600 | Start: 2024-08-17 15:43:27.046436 | End: 2024-08-17 15:43:39.746308 | Duration: 12.699872 seconds | Data: Record Active
Processed MC Number 1552601 | Start: 2024-08-17 15:43:39.746824 | End: 2024-08-17 15:43:53.233962 | Duration: 13.487138 seconds | Data: Record Active
Processed MC Number 1552602 | Start: 2024-08-17 15:43:53.234082 | End: 2024-08-17 15:44:06.814591 | Duration: 13.580509 seconds | Data: Record Active
Processed MC Number 1552603 | Start: 2024-08-17 15:44:06.814854 | End: 2024-08-17 15:44:11.632332 | Duration: 4.817478 seconds | Data: Record Not Found
Processed MC Number 1552604 | Start: 2024-08-17 15:44:11.632527 | End: 2024-08-17 15:44:23.296816 | Duration: 11.664289 seconds | Data: Record Active
Processed MC Number 1552605 | Start: 2024-08-17 15:44:23.297276 | End: 2024-08-17 15:44:27.465379 | Duration: 4.168103 seconds | Data: Record Not Found
Processed MC Number 1552606 | Start: 2024-08-17 15:44:27.465458 | End: 2024-08-17 15:44:31.473294 | Duration: 4.007836 seconds | Data: Record Inactive
Processed MC Number 1552607 | Start: 2024-08-17 15:44:31.473420 | End: 2024-08-17 15:44:35.924955 | Duration: 4.451535 seconds | Data: Record Not Found
Processed MC Number 1552608 | Start: 2024-08-17 15:44:35.925095 | End: 2024-08-17 15:44:52.944758 | Duration: 17.019663 seconds | Data: Record Active
Processed MC Number 1552609 | Start: 2024-08-17 15:44:52.944836 | End: 2024-08-17 15:45:06.287807 | Duration: 13.342971 seconds | Data: Record Active
Processed MC Number 1552610 | Start: 2024-08-17 15:45:06.288064 | End: 2024-08-17 15:45:19.077971 | Duration: 12.789907 seconds | Data: Record Active
Processed MC Number 1552611 | Start: 2024-08-17 15:45:19.078425 | End: 2024-08-17 15:45:39.211203 | Duration: 20.132778 seconds | Data: Record Active
Processed MC Number 1552612 | Start: 2024-08-17 15:45:39.211464 | End: 2024-08-17 15:45:58.594684 | Duration: 19.38322 seconds | Data: Record Active
Processed MC Number 1552613 | Start: 2024-08-17 15:45:58.594952 | End: 2024-08-17 15:46:03.036265 | Duration: 4.441313 seconds | Data: Record Not Found
Processed MC Number 1552614 | Start: 2024-08-17 15:46:03.036452 | End: 2024-08-17 15:46:07.109345 | Duration: 4.072893 seconds | Data: Record Inactive
Processed MC Number 1552615 | Start: 2024-08-17 15:46:07.109435 | End: 2024-08-17 15:46:11.295588 | Duration: 4.186153 seconds | Data: Record Not Found
Processed MC Number 1552616 | Start: 2024-08-17 15:46:11.295696 | End: 2024-08-17 15:46:16.230121 | Duration: 4.934425 seconds | Data: Record Inactive
Processed MC Number 1552617 | Start: 2024-08-17 15:46:16.230213 | End: 2024-08-17 15:46:30.726620 | Duration: 14.496407 seconds | Data: Record Active
Processed MC Number 1552618 | Start: 2024-08-17 15:46:30.726860 | End: 2024-08-17 15:46:44.775446 | Duration: 14.048586 seconds | Data: Record Active
Processed MC Number 1552619 | Start: 2024-08-17 15:46:44.775554 | End: 2024-08-17 15:47:00.084819 | Duration: 15.309265 seconds | Data: Record Active
Processed MC Number 1552620 | Start: 2024-08-17 15:47:00.085069 | End: 2024-08-17 15:47:05.568735 | Duration: 5.483666 seconds | Data: Record Not Found
Processed MC Number 1552621 | Start: 2024-08-17 15:47:05.568832 | End: 2024-08-17 15:47:20.380542 | Duration: 14.81171 seconds | Data: Record Active
Processed MC Number 1552622 | Start: 2024-08-17 15:47:20.380985 | End: 2024-08-17 15:47:32.638789 | Duration: 12.257804 seconds | Data: Record Active
Processed MC Number 1552623 | Start: 2024-08-17 15:47:32.639046 | End: 2024-08-17 15:47:39.460781 | Duration: 6.821735 seconds | Data: Record Not Found
Processed MC Number 1552624 | Start: 2024-08-17 15:47:39.460860 | End: 2024-08-17 15:47:56.020856 | Duration: 16.559996 seconds | Data: Record Active
Processed MC Number 1552625 | Start: 2024-08-17 15:47:56.021317 | End: 2024-08-17 15:48:00.614408 | Duration: 4.593091 seconds | Data: Record Not Found
Processed MC Number 1552626 | Start: 2024-08-17 15:48:00.614497 | End: 2024-08-17 15:48:06.314237 | Duration: 5.69974 seconds | Data: Record Not Found
Processed MC Number 1552627 | Start: 2024-08-17 15:48:06.314315 | End: 2024-08-17 15:48:22.089314 | Duration: 15.774999 seconds | Data: Record Active
Processed MC Number 1552628 | Start: 2024-08-17 15:48:22.089594 | End: 2024-08-17 15:48:36.802608 | Duration: 14.713014 seconds | Data: Record Active
Processed MC Number 1552629 | Start: 2024-08-17 15:48:36.803696 | End: 2024-08-17 15:48:41.323456 | Duration: 4.51976 seconds | Data: Record Inactive
Processed MC Number 1552630 | Start: 2024-08-17 15:48:41.323532 | End: 2024-08-17 15:48:58.203469 | Duration: 16.879937 seconds | Data: Record Active
Processed MC Number 1552631 | Start: 2024-08-17 15:48:58.203734 | End: 2024-08-17 15:49:09.998445 | Duration: 11.794711 seconds | Data: Record Active
Processed MC Number 1552632 | Start: 2024-08-17 15:49:09.998560 | End: 2024-08-17 15:49:24.288392 | Duration: 14.289832 seconds | Data: Record Active
Processed MC Number 1552633 | Start: 2024-08-17 15:49:24.288640 | End: 2024-08-17 15:49:30.674418 | Duration: 6.385778 seconds | Data: Record Not Found
Processed MC Number 1552634 | Start: 2024-08-17 15:49:30.674748 | End: 2024-08-17 15:49:48.935379 | Duration: 18.260631 seconds | Data: Record Active
Processed MC Number 1552635 | Start: 2024-08-17 15:49:48.935666 | End: 2024-08-17 15:50:03.094632 | Duration: 14.158966 seconds | Data: Record Active
Processed MC Number 1552636 | Start: 2024-08-17 15:50:03.095158 | End: 2024-08-17 15:50:07.304792 | Duration: 4.209634 seconds | Data: Record Not Found
Processed MC Number 1552637 | Start: 2024-08-17 15:50:07.304881 | End: 2024-08-17 15:50:11.726714 | Duration: 4.421833 seconds | Data: Record Inactive
Processed MC Number 1552638 | Start: 2024-08-17 15:50:11.726816 | End: 2024-08-17 15:50:16.554086 | Duration: 4.82727 seconds | Data: Record Not Found
Processed MC Number 1552639 | Start: 2024-08-17 15:50:16.554168 | End: 2024-08-17 15:50:28.617000 | Duration: 12.062832 seconds | Data: Record Active
Processed MC Number 1552640 | Start: 2024-08-17 15:50:28.617216 | End: 2024-08-17 15:50:33.278970 | Duration: 4.661754 seconds | Data: Record Not Found
Processed MC Number 1552641 | Start: 2024-08-17 15:50:33.279058 | End: 2024-08-17 15:50:46.473460 | Duration: 13.194402 seconds | Data: Record Active
Processed MC Number 1552642 | Start: 2024-08-17 15:50:46.473545 | End: 2024-08-17 15:50:58.681644 | Duration: 12.208099 seconds | Data: Record Active
Processed MC Number 1552643 | Start: 2024-08-17 15:50:58.681921 | End: 2024-08-17 15:51:03.114990 | Duration: 4.433069 seconds | Data: Record Not Found
Processed MC Number 1552644 | Start: 2024-08-17 15:51:03.115094 | End: 2024-08-17 15:51:07.551102 | Duration: 4.436008 seconds | Data: Record Not Found
Processed MC Number 1552645 | Start: 2024-08-17 15:51:07.551184 | End: 2024-08-17 15:51:18.489225 | Duration: 10.938041 seconds | Data: Record Active
Processed MC Number 1552646 | Start: 2024-08-17 15:51:18.489669 | End: 2024-08-17 15:51:25.931900 | Duration: 7.442231 seconds | Data: Record Not Found
Processed MC Number 1552647 | Start: 2024-08-17 15:51:25.931993 | End: 2024-08-17 15:51:30.415773 | Duration: 4.48378 seconds | Data: Record Not Found
Processed MC Number 1552648 | Start: 2024-08-17 15:51:30.415858 | End: 2024-08-17 15:51:43.056021 | Duration: 12.640163 seconds | Data: Record Active
Processed MC Number 1552649 | Start: 2024-08-17 15:51:43.056248 | End: 2024-08-17 15:51:55.815332 | Duration: 12.759084 seconds | Data: Record Active
Processed MC Number 1552650 | Start: 2024-08-17 15:51:55.815785 | End: 2024-08-17 15:52:14.906366 | Duration: 19.090581 seconds | Data: Record Active
Processed MC Number 1552651 | Start: 2024-08-17 15:52:14.906587 | End: 2024-08-17 15:52:29.933023 | Duration: 15.026436 seconds | Data: Record Active
Processed MC Number 1552652 | Start: 2024-08-17 15:52:29.933547 | End: 2024-08-17 15:52:41.517929 | Duration: 11.584382 seconds | Data: Record Active
Processed MC Number 1552653 | Start: 2024-08-17 15:52:41.518021 | End: 2024-08-17 15:52:45.998467 | Duration: 4.480446 seconds | Data: Record Inactive
Processed MC Number 1552654 | Start: 2024-08-17 15:52:45.998554 | End: 2024-08-17 15:53:02.804648 | Duration: 16.806094 seconds | Data: Record Active
Processed MC Number 1552655 | Start: 2024-08-17 15:53:02.804922 | End: 2024-08-17 15:53:07.628214 | Duration: 4.823292 seconds | Data: Record Not Found
Processed MC Number 1552656 | Start: 2024-08-17 15:53:07.628414 | End: 2024-08-17 15:53:21.584141 | Duration: 13.955727 seconds | Data: Record Active
Processed MC Number 1552657 | Start: 2024-08-17 15:53:21.584678 | End: 2024-08-17 15:53:36.892351 | Duration: 15.307673 seconds | Data: Record Active
Processed MC Number 1552658 | Start: 2024-08-17 15:53:36.892953 | End: 2024-08-17 15:53:52.869945 | Duration: 15.976992 seconds | Data: Record Active
Processed MC Number 1552659 | Start: 2024-08-17 15:53:52.870216 | End: 2024-08-17 15:54:03.852136 | Duration: 10.98192 seconds | Data: Record Active
Processed MC Number 1552660 | Start: 2024-08-17 15:54:03.852388 | End: 2024-08-17 15:54:14.948292 | Duration: 11.095904 seconds | Data: Record Active
Processed MC Number 1552661 | Start: 2024-08-17 15:54:14.948563 | End: 2024-08-17 15:54:27.532212 | Duration: 12.583649 seconds | Data: Record Active
Processed MC Number 1552662 | Start: 2024-08-17 15:54:27.532477 | End: 2024-08-17 15:54:40.533221 | Duration: 13.000744 seconds | Data: Record Active
Processed MC Number 1552663 | Start: 2024-08-17 15:54:40.533507 | End: 2024-08-17 15:54:45.580950 | Duration: 5.047443 seconds | Data: Record Inactive
Processed MC Number 1552664 | Start: 2024-08-17 15:54:45.581036 | End: 2024-08-17 15:54:56.473490 | Duration: 10.892454 seconds | Data: Record Active
Processed MC Number 1552665 | Start: 2024-08-17 15:54:56.473733 | End: 2024-08-17 15:55:08.450615 | Duration: 11.976882 seconds | Data: Record Active
Processed MC Number 1552666 | Start: 2024-08-17 15:55:08.450696 | End: 2024-08-17 15:55:18.125721 | Duration: 9.675025 seconds | Data: Record Active
Processed MC Number 1552667 | Start: 2024-08-17 15:55:18.125800 | End: 2024-08-17 15:55:29.706904 | Duration: 11.581104 seconds | Data: Record Not Found
Processed MC Number 1552668 | Start: 2024-08-17 15:55:29.707181 | End: 2024-08-17 15:55:34.546646 | Duration: 4.839465 seconds | Data: Record Not Found
Processed MC Number 1552669 | Start: 2024-08-17 15:55:34.546732 | End: 2024-08-17 15:55:49.498921 | Duration: 14.952189 seconds | Data: Record Active
Processed MC Number 1552670 | Start: 2024-08-17 15:55:49.499177 | End: 2024-08-17 15:55:59.330297 | Duration: 9.83112 seconds | Data: Record Not Found
Processed MC Number 1552671 | Start: 2024-08-17 15:55:59.331308 | End: 2024-08-17 15:56:08.322714 | Duration: 8.991406 seconds | Data: Record Not Found
Processed MC Number 1552672 | Start: 2024-08-17 15:56:08.322793 | End: 2024-08-17 15:56:23.661095 | Duration: 15.338302 seconds | Data: Record Active
Processed MC Number 1552673 | Start: 2024-08-17 15:56:23.661338 | End: 2024-08-17 15:56:36.224591 | Duration: 12.563253 seconds | Data: Record Active
Processed MC Number 1552674 | Start: 2024-08-17 15:56:36.225017 | End: 2024-08-17 15:56:49.296368 | Duration: 13.071351 seconds | Data: Record Active
Processed MC Number 1552675 | Start: 2024-08-17 15:56:49.296569 | End: 2024-08-17 15:56:54.072204 | Duration: 4.775635 seconds | Data: Record Not Found
Processed MC Number 1552676 | Start: 2024-08-17 15:56:54.072320 | End: 2024-08-17 15:57:05.443091 | Duration: 11.370771 seconds | Data: Record Active
Processed MC Number 1552677 | Start: 2024-08-17 15:57:05.443388 | End: 2024-08-17 15:57:16.657132 | Duration: 11.213744 seconds | Data: Record Active
Processed MC Number 1552678 | Start: 2024-08-17 15:57:16.657503 | End: 2024-08-17 15:57:27.908507 | Duration: 11.251004 seconds | Data: Record Active
Processed MC Number 1552679 | Start: 2024-08-17 15:57:27.908729 | End: 2024-08-17 15:57:32.434447 | Duration: 4.525718 seconds | Data: Record Not Found
Processed MC Number 1552680 | Start: 2024-08-17 15:57:32.434530 | End: 2024-08-17 15:57:36.605448 | Duration: 4.170918 seconds | Data: Record Not Found
Processed MC Number 1552681 | Start: 2024-08-17 15:57:36.605561 | End: 2024-08-17 15:57:41.150090 | Duration: 4.544529 seconds | Data: Record Inactive
Processed MC Number 1552682 | Start: 2024-08-17 15:57:41.150166 | End: 2024-08-17 15:57:52.080242 | Duration: 10.930076 seconds | Data: Record Active
Processed MC Number 1552683 | Start: 2024-08-17 15:57:52.080691 | End: 2024-08-17 15:58:02.939430 | Duration: 10.858739 seconds | Data: Record Active
Processed MC Number 1552684 | Start: 2024-08-17 15:58:02.939554 | End: 2024-08-17 15:58:13.286230 | Duration: 10.346676 seconds | Data: Record Active
Processed MC Number 1552685 | Start: 2024-08-17 15:58:13.286305 | End: 2024-08-17 15:58:17.686754 | Duration: 4.400449 seconds | Data: Record Not Found
Processed MC Number 1552686 | Start: 2024-08-17 15:58:17.686825 | End: 2024-08-17 15:58:27.372968 | Duration: 9.686143 seconds | Data: Record Active
Processed MC Number 1552687 | Start: 2024-08-17 15:58:27.373347 | End: 2024-08-17 15:58:31.843615 | Duration: 4.470268 seconds | Data: Record Not Found
Processed MC Number 1552688 | Start: 2024-08-17 15:58:31.843710 | End: 2024-08-17 15:58:42.167518 | Duration: 10.323808 seconds | Data: Record Active
Processed MC Number 1552689 | Start: 2024-08-17 15:58:42.167622 | End: 2024-08-17 15:58:52.648353 | Duration: 10.480731 seconds | Data: Record Active
Processed MC Number 1552690 | Start: 2024-08-17 15:58:52.648630 | End: 2024-08-17 15:59:02.964950 | Duration: 10.31632 seconds | Data: Record Active
Processed MC Number 1552691 | Start: 2024-08-17 15:59:02.965434 | End: 2024-08-17 15:59:13.201422 | Duration: 10.235988 seconds | Data: Record Active
Processed MC Number 1552692 | Start: 2024-08-17 15:59:13.201503 | End: 2024-08-17 15:59:18.523530 | Duration: 5.322027 seconds | Data: Record Inactive
Processed MC Number 1552693 | Start: 2024-08-17 15:59:18.523623 | End: 2024-08-17 15:59:29.978593 | Duration: 11.45497 seconds | Data: Record Active
Processed MC Number 1552694 | Start: 2024-08-17 15:59:29.980758 | End: 2024-08-17 15:59:42.845722 | Duration: 12.864964 seconds | Data: Record Active
Processed MC Number 1552695 | Start: 2024-08-17 15:59:42.845952 | End: 2024-08-17 15:59:52.946681 | Duration: 10.100729 seconds | Data: Record Active
Processed MC Number 1552696 | Start: 2024-08-17 15:59:52.947039 | End: 2024-08-17 16:00:02.536560 | Duration: 9.589521 seconds | Data: Record Active
Processed MC Number 1552697 | Start: 2024-08-17 16:00:02.536650 | End: 2024-08-17 16:00:12.184720 | Duration: 9.64807 seconds | Data: Record Active
Processed MC Number 1552698 | Start: 2024-08-17 16:00:12.185065 | End: 2024-08-17 16:00:24.388174 | Duration: 12.203109 seconds | Data: Record Active
Processed MC Number 1552699 | Start: 2024-08-17 16:00:24.388725 | End: 2024-08-17 16:00:34.354807 | Duration: 9.966082 seconds | Data: Record Active
Processed MC Number 1552700 | Start: 2024-08-17 16:00:34.355130 | End: 2024-08-17 16:00:44.238421 | Duration: 9.883291 seconds | Data: Record Active
Processed MC Number 1552701 | Start: 2024-08-17 16:00:44.238519 | End: 2024-08-17 16:00:48.728105 | Duration: 4.489586 seconds | Data: Record Not Found
Processed MC Number 1552702 | Start: 2024-08-17 16:00:48.728200 | End: 2024-08-17 16:01:01.222121 | Duration: 12.493921 seconds | Data: Record Active
Processed MC Number 1552703 | Start: 2024-08-17 16:01:01.222455 | End: 2024-08-17 16:01:05.308075 | Duration: 4.08562 seconds | Data: Record Not Found
Processed MC Number 1552704 | Start: 2024-08-17 16:01:05.308329 | End: 2024-08-17 16:01:09.552907 | Duration: 4.244578 seconds | Data: Record Not Found
Processed MC Number 1552705 | Start: 2024-08-17 16:01:09.552996 | End: 2024-08-17 16:01:21.347462 | Duration: 11.794466 seconds | Data: Record Active
Processed MC Number 1552706 | Start: 2024-08-17 16:01:21.347725 | End: 2024-08-17 16:01:25.377041 | Duration: 4.029316 seconds | Data: Record Not Found
Processed MC Number 1552707 | Start: 2024-08-17 16:01:25.377141 | End: 2024-08-17 16:01:29.380767 | Duration: 4.003626 seconds | Data: Record Not Found
Processed MC Number 1552708 | Start: 2024-08-17 16:01:29.380875 | End: 2024-08-17 16:01:33.355474 | Duration: 3.974599 seconds | Data: Record Not Found
Processed MC Number 1552709 | Start: 2024-08-17 16:01:33.355557 | End: 2024-08-17 16:01:37.392126 | Duration: 4.036569 seconds | Data: Record Not Found
Processed MC Number 1552710 | Start: 2024-08-17 16:01:37.392222 | End: 2024-08-17 16:01:41.392913 | Duration: 4.000691 seconds | Data: Record Not Found
Processed MC Number 1552711 | Start: 2024-08-17 16:01:41.393006 | End: 2024-08-17 16:01:51.235689 | Duration: 9.842683 seconds | Data: Record Active
Processed MC Number 1552712 | Start: 2024-08-17 16:01:51.235947 | End: 2024-08-17 16:02:01.341965 | Duration: 10.106018 seconds | Data: Record Active
Processed MC Number 1552713 | Start: 2024-08-17 16:02:01.342196 | End: 2024-08-17 16:02:11.553101 | Duration: 10.210905 seconds | Data: Record Active
Processed MC Number 1552714 | Start: 2024-08-17 16:02:11.553207 | End: 2024-08-17 16:02:16.030964 | Duration: 4.477757 seconds | Data: Record Inactive
Processed MC Number 1552715 | Start: 2024-08-17 16:02:16.031219 | End: 2024-08-17 16:02:25.765397 | Duration: 9.734178 seconds | Data: Record Active
Processed MC Number 1552716 | Start: 2024-08-17 16:02:25.765500 | End: 2024-08-17 16:02:31.169693 | Duration: 5.404193 seconds | Data: Record Not Found
Processed MC Number 1552717 | Start: 2024-08-17 16:02:31.169828 | End: 2024-08-17 16:02:41.107487 | Duration: 9.937659 seconds | Data: Record Active
Processed MC Number 1552718 | Start: 2024-08-17 16:02:41.107578 | End: 2024-08-17 16:02:45.712696 | Duration: 4.605118 seconds | Data: Record Inactive
Processed MC Number 1552719 | Start: 2024-08-17 16:02:45.712783 | End: 2024-08-17 16:02:55.388785 | Duration: 9.676002 seconds | Data: Record Active
Processed MC Number 1552720 | Start: 2024-08-17 16:02:55.388879 | End: 2024-08-17 16:03:05.701320 | Duration: 10.312441 seconds | Data: Record Active
Processed MC Number 1552721 | Start: 2024-08-17 16:03:05.701558 | End: 2024-08-17 16:03:10.169631 | Duration: 4.468073 seconds | Data: Record Inactive
Processed MC Number 1552722 | Start: 2024-08-17 16:03:10.169734 | End: 2024-08-17 16:03:14.258897 | Duration: 4.089163 seconds | Data: Record Not Found
Processed MC Number 1552723 | Start: 2024-08-17 16:03:14.259072 | End: 2024-08-17 16:03:18.687360 | Duration: 4.428288 seconds | Data: Record Not Found
Processed MC Number 1552724 | Start: 2024-08-17 16:03:18.687456 | End: 2024-08-17 16:03:29.577153 | Duration: 10.889697 seconds | Data: Record Active
Processed MC Number 1552725 | Start: 2024-08-17 16:03:29.577238 | End: 2024-08-17 16:03:39.829171 | Duration: 10.251933 seconds | Data: Record Active
Processed MC Number 1552726 | Start: 2024-08-17 16:03:39.829476 | End: 2024-08-17 16:03:51.165238 | Duration: 11.335762 seconds | Data: Record Active
Processed MC Number 1552727 | Start: 2024-08-17 16:03:51.165476 | End: 2024-08-17 16:04:03.740275 | Duration: 12.574799 seconds | Data: Record Active
Processed MC Number 1552728 | Start: 2024-08-17 16:04:03.740372 | End: 2024-08-17 16:04:15.367847 | Duration: 11.627475 seconds | Data: Record Active
Processed MC Number 1552729 | Start: 2024-08-17 16:04:15.368205 | End: 2024-08-17 16:04:19.783057 | Duration: 4.414852 seconds | Data: Record Not Found
Processed MC Number 1552730 | Start: 2024-08-17 16:04:19.783136 | End: 2024-08-17 16:04:30.163986 | Duration: 10.38085 seconds | Data: Record Active
Processed MC Number 1552731 | Start: 2024-08-17 16:04:30.164119 | End: 2024-08-17 16:04:41.468435 | Duration: 11.304316 seconds | Data: Record Active
Processed MC Number 1552732 | Start: 2024-08-17 16:04:41.468740 | End: 2024-08-17 16:04:51.644471 | Duration: 10.175731 seconds | Data: Record Active
Processed MC Number 1552733 | Start: 2024-08-17 16:04:51.644562 | End: 2024-08-17 16:05:02.810188 | Duration: 11.165626 seconds | Data: Record Active
Processed MC Number 1552734 | Start: 2024-08-17 16:05:02.810314 | End: 2024-08-17 16:05:14.482932 | Duration: 11.672618 seconds | Data: Record Active
Processed MC Number 1552735 | Start: 2024-08-17 16:05:14.483233 | End: 2024-08-17 16:05:25.599388 | Duration: 11.116155 seconds | Data: Record Active
Processed MC Number 1552736 | Start: 2024-08-17 16:05:25.599466 | End: 2024-08-17 16:05:30.332976 | Duration: 4.73351 seconds | Data: Record Inactive
Processed MC Number 1552737 | Start: 2024-08-17 16:05:30.333095 | End: 2024-08-17 16:05:42.528550 | Duration: 12.195455 seconds | Data: Record Active
Processed MC Number 1552738 | Start: 2024-08-17 16:05:42.529055 | End: 2024-08-17 16:05:48.619384 | Duration: 6.090329 seconds | Data: Record Not Found
Processed MC Number 1552739 | Start: 2024-08-17 16:05:48.619480 | End: 2024-08-17 16:05:54.598575 | Duration: 5.979095 seconds | Data: Record Not Found
Processed MC Number 1552740 | Start: 2024-08-17 16:05:54.598655 | End: 2024-08-17 16:06:11.331014 | Duration: 16.732359 seconds | Data: Record Active
Processed MC Number 1552741 | Start: 2024-08-17 16:06:11.331315 | End: 2024-08-17 16:06:15.745294 | Duration: 4.413979 seconds | Data: Record Not Found
Processed MC Number 1552742 | Start: 2024-08-17 16:06:15.745369 | End: 2024-08-17 16:06:19.744817 | Duration: 3.999448 seconds | Data: Record Not Found
Processed MC Number 1552743 | Start: 2024-08-17 16:06:19.745183 | End: 2024-08-17 16:06:23.741974 | Duration: 3.996791 seconds | Data: Record Not Found
Processed MC Number 1552744 | Start: 2024-08-17 16:06:23.742054 | End: 2024-08-17 16:06:28.164285 | Duration: 4.422231 seconds | Data: Record Not Found
Processed MC Number 1552745 | Start: 2024-08-17 16:06:28.164385 | End: 2024-08-17 16:06:41.596979 | Duration: 13.432594 seconds | Data: Record Active
Processed MC Number 1552746 | Start: 2024-08-17 16:06:41.597250 | End: 2024-08-17 16:06:52.721491 | Duration: 11.124241 seconds | Data: Record Active
Processed MC Number 1552747 | Start: 2024-08-17 16:06:52.721572 | End: 2024-08-17 16:07:03.760494 | Duration: 11.038922 seconds | Data: Record Active
Processed MC Number 1552748 | Start: 2024-08-17 16:07:03.760573 | End: 2024-08-17 16:07:08.346312 | Duration: 4.585739 seconds | Data: Record Not Found
Processed MC Number 1552749 | Start: 2024-08-17 16:07:08.346416 | End: 2024-08-17 16:07:19.272047 | Duration: 10.925631 seconds | Data: Record Active
Processed MC Number 1552750 | Start: 2024-08-17 16:07:19.272500 | End: 2024-08-17 16:07:23.787997 | Duration: 4.515497 seconds | Data: Record Not Found
Processed MC Number 1552751 | Start: 2024-08-17 16:07:23.788094 | End: 2024-08-17 16:07:28.352670 | Duration: 4.564576 seconds | Data: Record Inactive
Processed MC Number 1552752 | Start: 2024-08-17 16:07:28.352751 | End: 2024-08-17 16:07:32.796259 | Duration: 4.443508 seconds | Data: Record Not Found
Processed MC Number 1552753 | Start: 2024-08-17 16:07:32.796363 | End: 2024-08-17 16:07:37.226178 | Duration: 4.429815 seconds | Data: Record Not Found
Processed MC Number 1552754 | Start: 2024-08-17 16:07:37.226267 | End: 2024-08-17 16:07:48.925645 | Duration: 11.699378 seconds | Data: Record Active
Processed MC Number 1552755 | Start: 2024-08-17 16:07:48.926263 | End: 2024-08-17 16:07:53.688672 | Duration: 4.762409 seconds | Data: Record Not Found
Processed MC Number 1552756 | Start: 2024-08-17 16:07:53.689081 | End: 2024-08-17 16:08:04.835022 | Duration: 11.145941 seconds | Data: Record Active
Processed MC Number 1552757 | Start: 2024-08-17 16:08:04.835146 | End: 2024-08-17 16:08:09.423716 | Duration: 4.58857 seconds | Data: Record Not Found
Processed MC Number 1552758 | Start: 2024-08-17 16:08:09.423840 | End: 2024-08-17 16:08:13.967576 | Duration: 4.543736 seconds | Data: Record Not Found
Processed MC Number 1552759 | Start: 2024-08-17 16:08:13.967660 | End: 2024-08-17 16:08:24.848553 | Duration: 10.880893 seconds | Data: Record Active
Processed MC Number 1552760 | Start: 2024-08-17 16:08:24.848976 | End: 2024-08-17 16:08:36.377765 | Duration: 11.528789 seconds | Data: Record Active
Processed MC Number 1552761 | Start: 2024-08-17 16:08:36.377858 | End: 2024-08-17 16:08:41.565698 | Duration: 5.18784 seconds | Data: Record Not Found
Processed MC Number 1552762 | Start: 2024-08-17 16:08:41.565814 | End: 2024-08-17 16:08:56.478409 | Duration: 14.912595 seconds | Data: Record Active
Processed MC Number 1552763 | Start: 2024-08-17 16:08:56.478874 | End: 2024-08-17 16:09:01.178064 | Duration: 4.69919 seconds | Data: Record Not Found
Processed MC Number 1552764 | Start: 2024-08-17 16:09:01.178156 | End: 2024-08-17 16:09:05.193462 | Duration: 4.015306 seconds | Data: Record Not Found
Processed MC Number 1552765 | Start: 2024-08-17 16:09:05.193726 | End: 2024-08-17 16:09:09.193768 | Duration: 4.000042 seconds | Data: Record Not Found
Processed MC Number 1552766 | Start: 2024-08-17 16:09:09.193874 | End: 2024-08-17 16:09:20.116942 | Duration: 10.923068 seconds | Data: Record Active
Processed MC Number 1552767 | Start: 2024-08-17 16:09:20.117026 | End: 2024-08-17 16:09:24.563443 | Duration: 4.446417 seconds | Data: Record Not Found
Processed MC Number 1552768 | Start: 2024-08-17 16:09:24.563557 | End: 2024-08-17 16:09:35.495535 | Duration: 10.931978 seconds | Data: Record Active
Processed MC Number 1552769 | Start: 2024-08-17 16:09:35.495993 | End: 2024-08-17 16:09:51.686539 | Duration: 16.190546 seconds | Data: Record Active
